category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,codCountry,variation_0_color,variation_1_color,id,model,total_prices
kids,Chaussures pour fille,Chaussures décontractées confortables de couleur bonbon pour filles pour garçons,24.71,60.06,USD,59,63,False,,"ID,MY,PH,SG,TH,VN",Noir,gris,1406724,SKUB07233,1556.73
kids,Chaussures pour fille,Chaussures unisexes pour enfants en toile,14.66,41.0,USD,64,144,False,,"ID,MY,PH,SG,TH,VN",Noir,Rose,1410460,SKUB13530,2111.04
kids,Sets de coutumes,Combinaison en mousseline à épaules dénudées,28.54,71.39,USD,60,53,False,,"ID,MY,PH,SG,TH,VN",vert,Orange,1418568,SKUB17942,1512.62
kids,Pulls & Sweat-shirts,Sweat-shirt Épais pour Garçon Imprimé Lettre 1Y-7Y,20.39,53.04,USD,62,37,False,,,Jaune,rouge,1386307,SKUA74711,754.4300000000001
kids,Sweaters & Hoodies,"Pull à paillettes pour fille, 2-11 ans",18.39,44.99,USD,59,6,False,,,White,Pink,1590142,SKUD50308,110.34
kids,Pantalons & Jupes,"Pantalon à motif arc-en-ciel pour fille, 1-9 ans",11.19,27.99,USD,60,21,False,,,Dark Blue,,1572531,SKUD58363,234.98999999999998
kids,Tops,Sweat-shirt Licorne Arc-En-Garçon Pour 1-9Y,10.6,25.48,USD,58,23,False,,"ID,MY,PH,SG,TH,VN",White,,1540188,SKUD07037,243.79999999999998
kids,Salopettes & Combinaisons,Pyjama de vêtements assortis pour la famille,16.31,40.78,USD,60,36,False,,"ID,MY,PH,SG,TH,VN",,,1557899,SKUD28997,587.16
kids,Robes,Robes confortables de motif de chat de coeur de filles,16.79,38.99,USD,57,62,False,,"ID,MY,PH,SG,TH,VN",blanc,Jaune,1298634,SKU943986,1040.98
kids,Pantalons,Pantalon Garçon Sport Rayé Pour 2Y-11Y,14.68,35.19,USD,58,126,False,,"ID,MY,PH,SG,TH,VN",gris,Gris foncé,1268197,SKU891430,1849.68
kids,Pantalons & Jupes,Sport style garçons filles pantalons pour 4Y-15Y,19.58,47.43,USD,59,35,False,,,Orange,vert,1268764,SKU890427,685.3
kids,Blousons & Vestes,Manteau à capuche fille imprimé floral,21.18,43.54,USD,51,41,False,,,Bleu,Rose,1273647,SKU897174,868.38
kids,Costume & Jupe-culotte,Pantalon OL Style Girl Set Pour 2-9Y,19.25,43.03,USD,55,102,False,,,Bleu,,1292278,SKU936277,1963.5
kids,Blousons & Vestes,Veste à rayures blouson pour enfant,31.32,75.29,USD,58,130,False,,,arc en ciel,Bleu,1250772,SKU854431,4071.6
kids,Vêtements de nuit,Ensemble de pyjama Star Print Boys Girls,25.78,61.02,USD,58,59,False,,,Bleu,Rose,1231755,SKU826141,1521.02
kids,Pantalons & Jupes,Legging Jupes Filles Enfants,25.95,61.41,USD,58,83,False,,"ID,MY,PH,SG,TH,VN",Rose,Noir,1233611,SKU831088,2153.85
kids,Robes,Robe évidée pour filles,32.61,85.43,USD,62,124,False,,,Bleu,Jaune,1239037,SKU837899,4043.64
kids,Costume & Jupe-culotte,Costume col rond sans manches pour enfants avec motif floral,26.16,61.69,USD,58,87,False,,,Jaune,,1093882,SKU475267,2275.92
kids,Trousses,Étui à crayons décontracté pour impression sur toile avec 36 trous et sac de rangement pour stylo à bille,10.21,24.08,USD,58,94,False,,,09,01,1094719,SKU501734,959.7400000000001
kids,Chaussures pour garçon,Youth Sandales de plage confortables en cuir pour garçons,25.97,62.14,USD,58,55,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1454059,SKUB68070,1428.35
kids,Robes,Filles A Line Ruffles au bas de la robe longue,26.5,57.84,USD,54,72,False,,"ID,MY,PH,SG,TH,VN",blanc,Rose,1242730,SKU823934,1908.0
kids,Costumes pour bébé,Ensemble de vêtements en coton épais pour bébés pendant 0 à 3 ans,16.36,34.67,USD,53,69,False,,,vert,Rose,1391955,SKUA78664,1128.84
kids,Salopettes & Combinaisons,Combinaison Bébé Motif Zèbre Pour 0-24M,28.56,69.69,USD,59,93,False,,"ID,MY,PH,SG,TH,VN",rouge,vert,1246217,SKU856650,2656.08
kids,Costume & Jupe-culotte,Fox Pattern Set De Vêtements Pour Filles Pour 3Y-15Y,25.02,53.04,USD,53,34,False,,,Rose,Orange,1399495,SKUA92502,850.68
kids,Chaussures pour garçon,Sandales de plage confortables assorties pour garçons,14.0,33.86,USD,59,109,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1443542,SKUB65129,1526.0
kids,Vêtements de nuit & Robes,Soft Couverture de bébé en flanelle,21.21,54.05,USD,61,87,False,,"ID,MY,PH,SG,TH,VN",Rose,Jaune,1440071,SKUB61323,1845.27
kids,Robes,Robe à imprimé animalière pour 2-9 ans,18.45,58.1,USD,68,61,False,,"ID,MY,PH,SG,TH,VN",blanc,,1424341,SKUB31018,1125.45
kids,Costume & Jupe-culotte,Ensemble de vêtements pour filles vintage pour 6Y-15Y,43.19,91.99,USD,53,80,False,,"ID,MY,PH,SG,TH,VN",Blanc + Violet,,1360322,SKUA47118,3455.2
kids,Costume & Jupe-culotte,2pcs animaux filles ensembles de pantalons pour 1Y-5Y,17.31,36.71,USD,53,79,False,,"ID,MY,PH,SG,TH,VN",Rose,,1321785,SKU991104,1367.49
kids,Coutumes & Co-ords,Garçons de dessins animés shorts ensembles 1Y-9Y,16.36,34.68,USD,53,89,False,,,café,,1323937,SKU996967,1456.04
kids,Swimwear,Maillot de bain garçon maillot de bain 3Y-9Y,10.58,22.44,USD,53,17,False,,,Noir,Bleu,1330697,SKU892729,179.86
kids,Coutumes & Co-ords,4pcs garçons ensembles officiels 1Y-9Y,28.88,61.2,USD,53,119,False,,,Bleu clair,,1333200,SKUA07291,3436.72
kids,Coutumes & Co-ords,Ensemble de vêtements d'été pour garçons,23.99,49.99,USD,52,68,False,,"ID,MY,PH,SG,TH,VN",Noir,,1311082,SKU968857,1631.32
kids,Costumes pour bébé,Ensembles de coton pour filles 3Pcs Letter pour 0-24M,15.99,39.99,USD,60,99,False,,,blanc,,1318104,SKU984424,1583.01
kids,Salopettes & Combinaisons,Barboteuse en coton solide pour 0-24m,13.06,32.64,USD,60,25,False,Kidsform,"ID,MY,PH,SG,TH,VN",,,1362240,SKU742743,326.5
kids,Blousons & Vestes,Col montant garçons gilet pour 4Y-13Y,23.1,48.96,USD,53,32,False,,,rouge,marron,1376348,SKUA66017,739.2
kids,Sweaters & Hoodies,Pulls à capuche pour filles décontractés pour 2Y-11Y,17.32,36.72,USD,53,50,False,,"ID,MY,PH,SG,TH,VN",Jaune,rouge,1377143,SKUA66051,866.0
kids,Chaussures pour garçon,Pantoufles de plage avec coutures pures pour garçons,12.35,30.89,USD,60,51,False,,,blanc,Jaune,1443550,SKUB65126,629.85
kids,Costumes pour bébé,Ensemble de jupes de fleurs pour 0-2 ans,15.5,40.79,USD,62,133,False,,"ID,MY,PH,SG,TH,VN",Rose,,1448770,SKUB71952,2061.5
kids,Pantalons & Jupes,Colorful Jupe Pompon Fille Tutu Pour 1-9Y,10.6,29.57,USD,64,169,False,,"ID,MY,PH,SG,TH,VN",blanc,gris,1453993,SKUB79038,1791.3999999999999
kids,Robes,Robe caraco fille pour ballet 2-11Y,3.99,30.59,USD,87,73,False,Celmia,"ID,MY,PH,SG,TH,VN",Noir,blanc,1410218,SKU882036,291.27000000000004
kids,Salopettes & Combinaisons,Comfy Imprimé Bébé Barboteuse Pour 0-24 M,15.4,32.63,USD,53,69,False,,"ID,MY,PH,SG,TH,VN",Noir,blanc,1423353,SKUB21357,1062.6000000000001
kids,Chaussures pour garçon,Chaussures de sport unisexes avec crochet pour enfants,15.65,37.2,USD,58,89,False,,"ID,MY,PH,SG,TH,VN",rouge,Rose,1437877,SKUB45365,1392.8500000000001
kids,Costume & Jupe-culotte,Combinaison à imprimé floral pour filles 1-9 ans,11.99,29.98,USD,60,34,False,,,Bleu foncé,,1468512,SKUB98592,407.66
kids,Costume & Jupe-culotte,Ensemble de filles élégantes à volants pour 2-9 ans,13.05,36.71,USD,65,88,False,,"ID,MY,PH,SG,TH,VN",vert,,1472421,SKUC13488,1148.4
kids,Salopettes & Combinaisons,Ensemble de rayures arc-en-ciel pour filles 3 pièces pour 0-24M,14.39,34.99,USD,59,21,False,,,White,,1589667,SKUD86209,302.19
kids,Vêtements de nuit,Pyjama en flanelle pour bambin de dessin animé pour enfant de 1 à 7 ans,20.79,50.99,USD,59,29,False,,,Light Blue,,1590697,SKUD79188,602.91
kids,Tops & Tees,Pull d'allaitement ample à capuchon ,20.39,50.98,USD,60,9,False,,,Gray,Black,1560299,SKUD43993,183.51
kids,Salopettes & Combinaisons,Barboteuse 6 couleurs Soft pour 0-24M,13.05,40.78,USD,68,41,False,,"ID,MY,PH,SG,TH,VN",White,Yellow,1566436,SKUD45670,535.0500000000001
kids,Robes,Toddler Girls Casual Dress Pour 1-9Y,17.59,43.99,USD,60,51,False,,"ID,MY,PH,SG,TH,VN",Colorful,,1533781,SKUC96701,897.09
kids,Sweaters & Hoodies,Pull à capuche pour tout-petit pour 1-5 ans,15.5,37.72,USD,59,72,False,,,Pink,Yellow,1541621,SKUD11012,1116.0
kids,Robes,Robe de bande dessinée de fleur de fille pour 1-9Y,15.99,38.99,USD,59,118,False,,"ID,MY,PH,SG,TH,VN",Pink,,1556436,SKUD32620,1886.82
kids,Robes,Robe Fille Rayée Pour 1-9Y,19.19,46.99,USD,59,45,False,,,Black,,1557493,SKUD31839,863.5500000000001
kids,Costumes pour bébé,Ensemble de pyjama de vêtements assortis pour la famille 2Pcs,13.86,34.66,USD,60,33,False,,,,,1557900,SKUD29052,457.38
kids,Sweaters & Hoodies,Sweat à capuche fille à imprimé licorne pour 3-11 ans,17.54,43.84,USD,60,5,False,,"ID,MY,PH,SG,TH,VN",#01,#02,1622769,SKUE29567,87.69999999999999
kids,Robes,Robe de soirée vintage à rayures pour filles,30.39,68.99,USD,56,226,False,,"ID,MY,PH,SG,TH,VN",Vin rouge,Bleu,1280622,SKU919211,6868.14
kids,Robes,Robes bébé fille imprimé fleur pour 0-24M,16.79,35.99,USD,53,282,False,,"ID,MY,PH,SG,TH,VN",Rose,,1287146,SKU927606,4734.78
kids,Salopettes & Combinaisons,Barboteuse Unisexe Pour 0M-4Y,16.84,53.04,USD,68,250,False,,"ID,MY,PH,SG,TH,VN",gris,,1291504,SKU931285,4210.0
kids,Salopettes & Combinaisons,Combinaison d'été bébé lapin oreille pour 0-18M,18.45,58.1,USD,68,317,False,,"ID,MY,PH,SG,TH,VN",gris,,1291906,SKU931501,5848.65
kids,Costume & Jupe-culotte,Ensemble de vêtements t-shirt + pantalon pour fille,27.99,61.99,USD,55,172,False,,"ID,MY,PH,SG,TH,VN",rouge,Noir,1255532,SKU867156,4814.28
kids,Culottes de grossesse,Soft Culotte de maternité respirante et respirante,5.94,16.89,USD,65,74,False,,"ID,MY,PH,SG,TH,VN",Jaune,Violet,1193541,SKU748965,439.56
kids,Robes,Paillettes plissées patchwork robe de princesse col rond sans manches pour enfants fille,20.41,48.15,USD,58,104,False,,,Bleu,Violet,1145319,SKU637808,2122.64
kids,Robes,Casual Stripe Loose O-cou Robe Pour Mère Et Enfants Fille,20.08,47.7,USD,58,67,False,,"ID,MY,PH,SG,TH,VN",Noir,Bande,1149802,SKU629647,1345.36
kids,Vêtements d'extérieur & Manteaux,Cape épaissie de couleur pure pour bébé,17.59,32.99,USD,47,157,False,,"ID,MY,PH,SG,TH,VN",blanc,Rose,1095416,SKU507279,2761.63
kids,Robes,Robe habillée à point polka pour fille,27.91,64.25,USD,57,94,False,,"ID,MY,PH,SG,TH,VN",Bleu,,1279918,SKU919205,2623.54
kids,Costume & Jupe-culotte,Combinaisons d'été à bretelles pour filles,19.19,39.99,USD,52,238,False,,"ID,MY,PH,SG,TH,VN",Noir,,1311084,SKU966825,4567.22
kids,Tops,Hauts d'été mignons imprimés pour filles,15.24,30.99,USD,51,92,False,,"ID,MY,PH,SG,TH,VN",rouge,gris,1314279,SKU978202,1402.08
kids,Pantalons,Pantalons Sport Style Garçons Pour 4Y-15Y,17.12,43.35,USD,61,90,False,,"ID,MY,PH,SG,TH,VN",gris,Bleu,1268204,SKU891420,1540.8000000000002
kids,Robes,Fleurs filles tenue décontractée pour 4Y-15Y,23.99,48.99,USD,51,231,False,,"ID,MY,PH,SG,TH,VN",Beige,,1401984,SKUA99400,5541.69
kids,Tops & Tees,Chemises de grossesse imprimées,17.19,43.85,USD,61,99,False,,"ID,MY,PH,SG,TH,VN",Noir,gris,1294689,SKU926951,1701.8100000000002
kids,Costumes pour bébé,Set Filles Avec Bandeau Pour 0-36M,16.36,38.75,USD,58,158,False,,"ID,MY,PH,SG,TH,VN",rouge,,1415970,SKUB16187,2584.88
kids,Chaussures pour garçon,Chaussures en daim de couleur pure doublure de fourrure chaude Bottes en cuir de neige,12.71,30.99,USD,59,49,False,,,Rose,Rose,1113153,SKU494203,622.7900000000001
kids,Chaussettes,Lot de 3 chaussettes douces pour filles de 0 à 12 mois,7.7,16.31,USD,53,56,False,,"ID,MY,PH,SG,TH,VN",Rose,blanc,1324441,SKU982661,431.2
kids,Robes,Robe Denim Fille Avec Ceinture Pour 2Y-9Y,19.9,50.99,USD,61,92,False,,,Un jean bleu,,1403546,SKUB02786,1830.8
kids,Salopettes & Combinaisons,Coton barboteuse bébé barboteuse pour 6-36m,17.32,36.71,USD,53,42,False,,"ID,MY,PH,SG,TH,VN",Noir,,1421001,SKUB21278,727.44
kids,Robes,Robe sans manches à col rond,17.65,55.57,USD,68,93,False,,,rouge,Bleu foncé,1420521,SKUB17937,1641.4499999999998
kids,Robes,Robes de maternité vintage à manches longues,18.76,47.42,USD,60,27,False,,,Orange,Armée,1290126,SKU923778,506.52000000000004
kids,Tops & Tees,T-shirts à manches longues avec motif charmant S-5XL,21.62,51.0,USD,58,129,False,,"ID,MY,PH,SG,TH,VN",vert,Gris,1368255,SKUA34729,2788.98
kids,Pantalons & Jupes,Pantalons floraux automne printemps filles,13.05,31.11,USD,58,151,False,,"ID,MY,PH,SG,TH,VN",Marine,vert,1268758,SKU890426,1970.5500000000002
kids,Pantalons & Capris,Leggings de maternité d'entraînement pour femmes,23.99,75.79,USD,68,83,False,,"ID,MY,PH,SG,TH,VN",gris,Noir,1379100,SKUA65924,1991.1699999999998
kids,Robes,Robe de soirée fille imprimée oiseaux,23.1,47.29,USD,51,68,False,,,Bleu,rouge,1268205,SKU890597,1570.8000000000002
kids,Tops & T-shirt,Top à manches longues pour garçon,13.63,42.94,USD,68,129,False,,"ID,MY,PH,SG,TH,VN",Bleu,Blanc,1258295,SKU868287,1758.2700000000002
kids,Pantalons & Jupes,Short de couleur unie pour filles,17.65,55.57,USD,68,183,False,,"ID,MY,PH,SG,TH,VN",Rose,vert,1311081,SKU972099,3229.95
kids,Robes,Robe de fille de fleur Vintage 4Y-15Y,31.19,64.99,USD,52,113,False,,"ID,MY,PH,SG,TH,VN",blanc,Bleu,1329096,SKUA05357,3524.4700000000003
kids,Tops,T-shirt imprimé pour fille de 2ans - 9ans,13.59,28.99,USD,53,47,False,,"ID,MY,PH,SG,TH,VN",Rose 1,black1,1330206,SKU892106,638.73
kids,Tops & T-shirt,T-shirt garçon motif tigre 3D 2Y-9Y,11.99,24.99,USD,52,44,False,,,blanc,,1330933,SKUA10196,527.5600000000001
kids,Coutumes & Co-ords,Ensembles de jeans de chemise à carreaux pour garçons 1Y-7Y,26.85,59.16,USD,55,79,False,,"ID,MY,PH,SG,TH,VN",vert,,1337664,SKUA08235,2121.15
kids,Costumes pour bébé,3Pcs Costumes à imprimé floral pour fille de 0-24 mois,17.32,38.75,USD,55,417,False,,"ID,MY,PH,SG,TH,VN",Rose,,1338447,SKUA06281,7222.4400000000005
kids,Tops,Daisy Printed Toddler Girls Hauts d'été,15.99,32.99,USD,52,149,False,,,blanc,café,1301258,SKU944260,2382.51
kids,Robes,Fleurs Princesse Robe De Princesse Pour 2A-9Y,19.99,41.99,USD,52,77,False,,"ID,MY,PH,SG,TH,VN",rouge,Violet,1316578,SKU982365,1539.2299999999998
kids,Écharpes,Écharpe chaude rayée élégante pour enfants,11.19,27.99,USD,60,22,False,,,rouge,Jaune,1361031,SKUA42839,246.17999999999998
kids,Sweaters & Hoodies,Chandails de lapin mignons pour les filles 1Y-7Y,21.18,45.9,USD,54,56,False,,"ID,MY,PH,SG,TH,VN",blanc,Gris,1375258,SKUA62475,1186.08
kids,Robes,Robe décontractée pour fille avec nœud papillon,19.25,40.8,USD,53,176,False,,"ID,MY,PH,SG,TH,VN",Noir,Gris,1376354,SKUA65993,3388.0
kids,Robes,Robe décontractée pour filles avec coeur,10.6,33.65,USD,69,22,False,,"ID,MY,PH,SG,TH,VN",Bleu,,1444597,SKUB51807,233.2
kids,Robes,Robe formelle de fille de fleur en dentelle pour 4-15 ans,20.79,81.59,USD,75,95,False,,"ID,MY,PH,SG,TH,VN",blanc,Rose,1448138,SKUB67063,1975.05
kids,Pantalons,Short Garçon Imprimé Rayé Pour 1-7Y,11.42,29.57,USD,61,33,False,,"ID,MY,PH,SG,TH,VN",vert,,1451613,SKUB77770,376.86
kids,Robes,Boutons de couleur pure robes de filles 4Y-16Y,31.67,69.36,USD,54,83,False,,,rouge,,1345287,SKUA22586,2628.61
kids,Robes,Baby Girls Christmas Dress Pour 0M-24M,19.25,40.8,USD,53,41,False,,,1,2,1359506,SKUA43704,789.25
kids,Robes,Robe de princesse évidée pour 4-13 ans,35.62,77.52,USD,54,55,False,,,Rose,Beige,1395852,SKUA92974,1959.1
kids,Salopettes & Combinaisons,Dessin animé imprimé bébé barboteuse pour 0-24 M,13.05,32.63,USD,60,323,False,,"ID,MY,PH,SG,TH,VN",Bleu clair,Gris,1423355,SKUB21333,4215.150000000001
kids,Salopettes & Combinaisons,2pcs fille de tournesol barboteuse pendant 0-2 ans,13.86,34.67,USD,60,27,False,,"ID,MY,PH,SG,TH,VN",Jaune,,1423515,SKU957144,374.21999999999997
kids,Salopettes & Combinaisons,2pcs fleur barboteuse pour bébé pour 0-24 m,13.86,36.71,USD,62,27,False,,"ID,MY,PH,SG,TH,VN",blanc,,1461341,SKUB84654,374.21999999999997
kids,Sweaters & Hoodies,Pull rayé à col roulé pour enfant en bas âge pour 1-7Y,20.79,50.99,USD,59,26,False,,"ID,MY,PH,SG,TH,VN",Yellow,Red,1585040,SKUD78076,540.54
kids,Robes,Girl Cartoon Print Casual Dress Pour 2-9Y,15.99,43.99,USD,64,26,False,,,Rose,,1562235,SKUD38618,415.74
kids,Costumes pour bébé,Baby Girl 3Pcs Fleurs Amour Set Pour 0-24M,13.86,33.62,USD,59,45,False,,,White,,1533653,SKUC97341,623.6999999999999
kids,Tops,Dessus Tout-Petits En Coton Et Lin Pour 1-7Y,14.68,50.98,USD,71,70,False,,,Yellow,Green,1538029,SKUD05994,1027.6
kids,Robes,Robe Plissée À Capuche Pour Fille De 2-9Y,16.79,40.99,USD,59,64,False,,"ID,MY,PH,SG,TH,VN",Light Blue,,1541624,SKUD06397,1074.56
kids,Robes,Robe longue de maternité en dentelle Jacquard Maxi,33.45,83.62,USD,60,42,False,,,White,Blue,1556957,SKUD14999,1404.9
kids,Costumes pour bébé,Ensemble de vêtements pour bébés filles 2pcs pour 0-48M,15.19,32.99,USD,54,119,False,,"ID,MY,PH,SG,TH,VN",kaki,Rose,1270089,SKU889595,1807.61
kids,Salopettes & Combinaisons,3D Floral Baby Girls Romper Pour 0-24M,16.36,33.25,USD,51,270,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1270095,SKU891404,4417.2
kids,Salopettes & Combinaisons,Cute Girls Ruffles Romper sans manches pour 0-24M,17.32,36.2,USD,52,93,False,,,blanc,,1275170,SKU897508,1610.76
kids,Maillots de bain,Maillot de bain Floral Girls Jumpsuit 4Y-12Y,13.47,27.12,USD,50,23,False,,,vert,,1277754,SKU892721,309.81
kids,Sets de coutumes,Ensembles de robe de maternité printemps-été,29.37,78.02,USD,62,85,False,,"ID,MY,PH,SG,TH,VN",rouge,Noir,1285837,SKU926968,2496.4500000000003
kids,Robes,2pcs souris robe de fille de bébé pour 1Y-5Y,20.86,65.68,USD,68,65,False,,"ID,MY,PH,SG,TH,VN",rouge,Violet,1288319,SKU923679,1355.8999999999999
kids,Tops & T-shirt,Top à imprimé animal pour garçon de 2-11 ans,11.42,26.82,USD,57,90,False,,"ID,MY,PH,SG,TH,VN",gris,Jaune,1255108,SKU873244,1027.8
kids,Pyjamas,Combinaison Pyjama Renforcée Confortable Motif Cartoon Mignon,23.42,58.86,USD,60,45,False,,"ID,MY,PH,SG,TH,VN",Rose,,1228228,SKU743630,1053.9
kids,Accessoires pour cheveux,Oreilles de lapin Wave Stripe pour enfants de fille,3.75,9.19,USD,59,56,False,,"ID,MY,PH,SG,TH,VN",Violet,Jaune,1010775,SKU308391,210.0
kids,Chapeaux,Enfant en bas âge bébé enfants garçon fille Soft chapeau chaud bonnet de chapeau,2.91,6.86,USD,58,39,False,,"ID,MY,PH,SG,TH,VN",# 03,# 04,991095,SKU255024,113.49000000000001
kids,Robes,Robe princesse col rond sans manches avec imprimé à pois pour filles,24.59,57.93,USD,58,74,False,,,Rose,Jaune,1152462,SKU663279,1819.66
kids,Broches & Couvre-chefs,Pince à cheveux Lolita Enfants Filles Mignon Chat Bangs Accessoires de Pince à cheveux,3.73,9.14,USD,59,29,False,,,,,1106717,SKU530715,108.17
kids,Blousons & Vestes,Trench fille couleur unie 2-9Y,23.1,48.95,USD,53,38,False,,,rouge,kaki,1279924,SKU920040,877.8000000000001
kids,Chapeaux,Casquette de baseball à sequins pour enfants,4.84,12.11,USD,60,119,False,,"ID,MY,PH,SG,TH,VN",Rose,Rose rouge,1045795,SKU372213,575.96
kids,Sous-vêtements de maintien de grossesse,Ventre de maternité 3Pcs Bande Shapewear,24.51,77.2,USD,68,133,False,,"ID,MY,PH,SG,TH,VN",1,2,1437373,SKUB28139,3259.8300000000004
kids,Robes,Robe de ballet à manches longues pour filles 2-11Y,13.05,32.64,USD,60,79,False,Celmia,"ID,MY,PH,SG,TH,VN",Noir,Rose,1410699,SKU882037,1030.95
kids,Sweaters & Hoodies,Pull Fille En Coton Arc-En-Ciel Pour 2-11Y,10.6,26.5,USD,60,21,False,,"ID,MY,PH,SG,TH,VN",Orange,,1536428,SKUC97048,222.6
kids,Costume & Jupe-culotte,Ruffles Girls Clothing Sets Pour 1Y-7Y,19.25,40.79,USD,53,74,False,,"ID,MY,PH,SG,TH,VN",blanc,Gris,1415229,SKUB16195,1424.5
kids,Robes,Robe Casual Fille en Tricot Imprimé Pour 1-9A,13.05,34.66,USD,62,20,False,,,Blue,,1564584,SKUD18212,261.0
kids,Robes,Robe de mariée pailletée imprimée léopard pour fille de 4 à 13 ans,27.19,67.99,USD,60,41,False,,,Royal Blue,Red,1569714,SKUD55246,1114.79
kids,Costumes pour bébé,Ensemble de bébé en coton nuage 3Pcs pour 0-24M,20.05,63.15,USD,68,125,False,,"ID,MY,PH,SG,TH,VN",blanc,,1336480,SKUA06285,2506.25
kids,Robes,Cute Rabbit Denim Dress Pour 1-7Y,23.1,61.19,USD,62,29,False,,,Bleu,,1418561,SKUB20734,669.9000000000001
kids,Tops & Tees,Chandail d'allaitement à capuchon multicolore,21.21,53.02,USD,60,34,False,,"ID,MY,PH,SG,TH,VN",Dark Gray,Dark Blue,1534466,SKUC95819,721.14
kids,Costume & Jupe-culotte,Combinaisons d'été fille rose broderie,16.36,34.68,USD,53,161,False,,,Bleu marin,,1311076,SKU966827,2633.96
kids,Costumes pour bébé,Ensemble de bébé à capuche camouflage 2Pcs pour 0-24M,18.45,41.99,USD,56,112,False,,"ID,MY,PH,SG,TH,VN",Camouflage,,1336483,SKUA06291,2066.4
kids,Robes,Bowknot Casual Girl Dress Pour 2-9Y,15.5,38.74,USD,60,9,False,,,Grey,Dark Blue,1556440,SKUD33265,139.5
kids,Salopettes & Combinaisons,Barboteuse bébé unisexe pour 0-24M,15.4,36.71,USD,58,84,False,,,Rose,Bleu,1308317,SKU963473,1293.6000000000001
kids,Salopettes & Combinaisons,Penguin Unisex Romper Pour 0-24M,14.43,33.65,USD,57,177,False,,"ID,MY,PH,SG,TH,VN",Bande,,1307163,SKU963463,2554.11
kids,Chaussures pour garçon,Sandales de plage en cuir pour garçon Soft,21.49,43.16,USD,50,154,False,,"ID,MY,PH,SG,TH,VN",blanc,Jaune,1322544,SKU690229,3309.4599999999996
kids,Salopettes & Combinaisons,Barboteuses à imprimé singe mignon pour 0-12 m,8.82,27.77,USD,68,13,False,,,White,,1649568,SKUE72839,114.66
kids,Costume & Jupe-culotte,Ensemble de fille mignonne imprimée de chat pour les 2-9 ans,13.86,34.67,USD,60,70,False,,"ID,MY,PH,SG,TH,VN",blanc,Rose,1409061,SKU932264,970.1999999999999
kids,Tops & Tees,Débardeur d'allaitement maternité décontracté,16.44,51.78,USD,68,31,False,,"ID,MY,PH,SG,TH,VN",Black,Purple,1659669,SKUE87918,509.64000000000004
kids,Costume & Jupe-culotte,Ensemble de pull-over en dentelle pour fille pour 3-11 ans,21.59,55.99,USD,61,181,False,,"ID,MY,PH,SG,TH,VN",Dark Blue,Pink,1559789,SKUD28821,3907.79
kids,Blousons & Vestes,Broderie Filles Denim Manteaux Pour 4Y-15Y,30.39,64.99,USD,53,125,False,,"ID,MY,PH,SG,TH,VN",Un jean bleu,,1353053,SKUA26162,3798.75
kids,Coutumes & Co-ords,Ensembles de garçons de dinosaure pour 2Y-11Y,23.19,47.99,USD,52,44,False,,"ID,MY,PH,SG,TH,VN",rouge,,1321142,SKU989011,1020.36
kids,Robes,Robe de fille à fleurs bohème 4Y-15Y,25.82,65.27,USD,60,178,False,,"ID,MY,PH,SG,TH,VN",Bleu,Rose,1325656,SKU996610,4595.96
kids,Robes,"Soft tenue décontractée pour filles en coton, 1Y-5Y",16.36,36.72,USD,55,52,False,,,Jaune,,1334451,SKUA08223,850.72
kids,Costume & Jupe-culotte,2pcs filles t-shirt jean set 2-9y,24.06,53.04,USD,55,125,False,,,blanc,,1335650,SKUA08208,3007.5
kids,Robes,Dinosaure Filles Casual Dress 2Y-9Y,13.87,43.69,USD,68,85,False,,"ID,MY,PH,SG,TH,VN",Rose,Jaune,1305176,SKU958018,1178.95
kids,Salopettes & Combinaisons,Barboteuse Imprimée Pour 0-24M,12.51,30.59,USD,59,65,False,,,blanc,,1311888,SKU965179,813.15
kids,Blousons & Vestes,Doudoune imperméable parka pour enfant de 1-7 ans,30.7,67.32,USD,54,84,False,,"ID,MY,PH,SG,TH,VN",Orange,Rose,1360333,SKUA43665,2578.7999999999997
kids,Chapeaux,Chapeau de seau mignon d'enfants de koala depuis 1-4 ans,12.79,27.99,USD,54,48,False,,"ID,MY,PH,SG,TH,VN",Rose,gris,1360675,SKUA42987,613.92
kids,Robes,Robe moulante en maille à épaules dénudées,16.42,40.8,USD,60,83,False,,"ID,MY,PH,SG,TH,VN",kaki,Orange,1374299,SKUA63181,1362.8600000000001
kids,Pantalons & Capris,Pantalon de maternité pour femmes Yoga,21.62,51.0,USD,58,44,False,,"ID,MY,PH,SG,TH,VN",Noir,gris,1378044,SKUA65881,951.2800000000001
kids,Costumes pour bébé,3pcs ensembles de filles imprimés pour 0-2 ans,15.5,40.79,USD,62,21,False,,"ID,MY,PH,SG,TH,VN",Bleu clair,,1440387,SKUB42661,325.5
kids,Coutumes & Co-ords,Ensembles de jeans de chemises de jeans de garçons pour 2Y-9Y,34.66,74.45,USD,53,44,False,,,Un jean bleu,,1342819,SKUA18970,1525.04
